verb,prompt_type,concept,frequency,measurement,samples
deceive,behavioral_antisocial,Answering,0.13333333333333333,final_state,15
deceive,behavioral_antisocial,Offering,0.13333333333333333,final_state,15
deceive,behavioral_antisocial,Death,0.13333333333333333,final_state,15
deceive,behavioral_antisocial,Espionage,0.13333333333333333,final_state,15
deceive,behavioral_antisocial,Apologizing,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Waving,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Committing,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Deciding,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,OpennessHigh_HumanAgent,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Infecting,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Suicide,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Raping,0.06666666666666667,final_state,15
deceive,behavioral_antisocial,Christian,0.06666666666666667,final_state,15
manipulate,definitional,Deception,18.0,all_timesteps,15
manipulate,definitional,EmotionalState,12.6,all_timesteps,15
manipulate,definitional,Concealing,10.8,all_timesteps,15
manipulate,definitional,Deciding,10.6,all_timesteps,15
manipulate,definitional,HumanAgentPsychology,10.533333333333333,all_timesteps,15
manipulate,definitional,Ordering,8.266666666666667,all_timesteps,15
manipulate,definitional,UnilateralGiving,7.466666666666667,all_timesteps,15
manipulate,definitional,Hate,7.133333333333334,all_timesteps,15
manipulate,definitional,ValenceNegative_HumanAgent,4.6,all_timesteps,15
manipulate,definitional,TakingIll,4.066666666666666,all_timesteps,15
manipulate,definitional,ClosingContract,3.933333333333333,all_timesteps,15
manipulate,definitional,Espionage,3.933333333333333,all_timesteps,15
manipulate,definitional,Apologizing,3.7333333333333334,all_timesteps,15
manipulate,definitional,ValencePositive_HumanAgent,3.6666666666666665,all_timesteps,15
manipulate,definitional,Embracing,3.6,all_timesteps,15
manipulate,definitional,Waving,2.533333333333333,all_timesteps,15
manipulate,definitional,Robbing,2.4,all_timesteps,15
manipulate,definitional,SocialOrientationPositive_HumanAgent,2.2666666666666666,all_timesteps,15
manipulate,definitional,Threatening,2.2,all_timesteps,15
manipulate,definitional,Offering,2.2,all_timesteps,15
manipulate,definitional,EmotionalState,0.5333333333333333,final_state,15
manipulate,definitional,Deception,0.4666666666666667,final_state,15
manipulate,definitional,HumanAgentPsychology,0.4,final_state,15
manipulate,definitional,Hate,0.3333333333333333,final_state,15
manipulate,definitional,Deciding,0.3333333333333333,final_state,15
manipulate,definitional,Concealing,0.26666666666666666,final_state,15
manipulate,definitional,Espionage,0.26666666666666666,final_state,15
manipulate,definitional,UnilateralGiving,0.2,final_state,15
manipulate,definitional,ClosingContract,0.2,final_state,15
manipulate,definitional,Suicide,0.13333333333333333,final_state,15
manipulate,definitional,Death,0.13333333333333333,final_state,15
manipulate,definitional,ArousalLow_HumanAgent,0.13333333333333333,final_state,15
manipulate,definitional,Regretting,0.13333333333333333,final_state,15
manipulate,definitional,TakingIll,0.13333333333333333,final_state,15
manipulate,definitional,Embracing,0.06666666666666667,final_state,15
manipulate,definitional,ClosingEyes,0.06666666666666667,final_state,15
manipulate,definitional,DominanceHigh_HumanAgent,0.06666666666666667,final_state,15
manipulate,definitional,Hijacking,0.06666666666666667,final_state,15
manipulate,definitional,SocialOrientationPositive_HumanAgent,0.06666666666666667,final_state,15
manipulate,definitional,Threatening,0.06666666666666667,final_state,15
manipulate,behavioral_neutral,Deception,17.866666666666667,all_timesteps,15
manipulate,behavioral_neutral,EmotionalState,17.8,all_timesteps,15
manipulate,behavioral_neutral,HumanAgentPsychology,12.866666666666667,all_timesteps,15
manipulate,behavioral_neutral,Concealing,9.8,all_timesteps,15
manipulate,behavioral_neutral,Hate,9.4,all_timesteps,15
manipulate,behavioral_neutral,Deciding,9.266666666666667,all_timesteps,15
manipulate,behavioral_neutral,ValenceNegative_HumanAgent,7.666666666666667,all_timesteps,15
manipulate,behavioral_neutral,ClosingContract,4.666666666666667,all_timesteps,15
manipulate,behavioral_neutral,UnilateralGiving,4.466666666666667,all_timesteps,15
manipulate,behavioral_neutral,Ordering,4.2,all_timesteps,15
manipulate,behavioral_neutral,Threatening,4.0,all_timesteps,15
manipulate,behavioral_neutral,Committing,4.0,all_timesteps,15
manipulate,behavioral_neutral,ValencePositive_HumanAgent,3.6,all_timesteps,15
manipulate,behavioral_neutral,Answering,3.2666666666666666,all_timesteps,15
manipulate,behavioral_neutral,Embracing,3.2,all_timesteps,15
manipulate,behavioral_neutral,NonDeceptiveAlignment,3.0,all_timesteps,15
manipulate,behavioral_neutral,Death,2.466666666666667,all_timesteps,15
manipulate,behavioral_neutral,Imprisoning,2.4,all_timesteps,15
manipulate,behavioral_neutral,ArousalLow_HumanAgent,2.2666666666666666,all_timesteps,15
manipulate,behavioral_neutral,DominanceHigh_HumanAgent,2.066666666666667,all_timesteps,15
manipulate,behavioral_neutral,EmotionalState,0.5333333333333333,final_state,15
manipulate,behavioral_neutral,HumanAgentPsychology,0.4666666666666667,final_state,15
manipulate,behavioral_neutral,Hate,0.4,final_state,15
manipulate,behavioral_neutral,Deciding,0.4,final_state,15
manipulate,behavioral_neutral,Deception,0.4,final_state,15
manipulate,behavioral_neutral,Concealing,0.3333333333333333,final_state,15
manipulate,behavioral_neutral,ValenceNegative_HumanAgent,0.26666666666666666,final_state,15
manipulate,behavioral_neutral,Ordering,0.26666666666666666,final_state,15
manipulate,behavioral_neutral,Answering,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,Embracing,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,DominanceHigh_HumanAgent,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,Committing,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,ClosingContract,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,UnilateralGiving,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,Death,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,ValencePositive_HumanAgent,0.13333333333333333,final_state,15
manipulate,behavioral_neutral,ArousalLow_HumanAgent,0.06666666666666667,final_state,15
manipulate,behavioral_neutral,Regretting,0.06666666666666667,final_state,15
manipulate,behavioral_neutral,Kidnapping,0.06666666666666667,final_state,15
manipulate,behavioral_neutral,Robbing,0.06666666666666667,final_state,15
manipulate,behavioral_prosocial,Deception,24.333333333333332,all_timesteps,15
manipulate,behavioral_prosocial,EmotionalState,15.933333333333334,all_timesteps,15
manipulate,behavioral_prosocial,Hate,10.066666666666666,all_timesteps,15
manipulate,behavioral_prosocial,UnilateralGiving,9.8,all_timesteps,15
manipulate,behavioral_prosocial,NonDeceptiveAlignment,8.466666666666667,all_timesteps,15
manipulate,behavioral_prosocial,Answering,8.066666666666666,all_timesteps,15
manipulate,behavioral_prosocial,Embracing,7.666666666666667,all_timesteps,15
manipulate,behavioral_prosocial,Apologizing,6.933333333333334,all_timesteps,15
manipulate,behavioral_prosocial,Concealing,5.466666666666667,all_timesteps,15
manipulate,behavioral_prosocial,HumanAgentPsychology,5.4,all_timesteps,15
manipulate,behavioral_prosocial,ValencePositive_HumanAgent,5.066666666666666,all_timesteps,15
manipulate,behavioral_prosocial,Committing,5.0,all_timesteps,15
manipulate,behavioral_prosocial,OpennessHigh_HumanAgent,4.6,all_timesteps,15
manipulate,behavioral_prosocial,Deciding,4.266666666666667,all_timesteps,15
manipulate,behavioral_prosocial,ClosingContract,3.6,all_timesteps,15
manipulate,behavioral_prosocial,Death,2.933333333333333,all_timesteps,15
manipulate,behavioral_prosocial,Christian,2.2,all_timesteps,15
manipulate,behavioral_prosocial,ValenceNegative_HumanAgent,2.1333333333333333,all_timesteps,15
manipulate,behavioral_prosocial,Threatening,2.0,all_timesteps,15
manipulate,behavioral_prosocial,Offering,1.9333333333333333,all_timesteps,15
manipulate,behavioral_prosocial,Deception,0.6666666666666666,final_state,15
manipulate,behavioral_prosocial,EmotionalState,0.6,final_state,15
manipulate,behavioral_prosocial,Hate,0.5333333333333333,final_state,15
manipulate,behavioral_prosocial,Apologizing,0.4666666666666667,final_state,15
manipulate,behavioral_prosocial,Deciding,0.3333333333333333,final_state,15
manipulate,behavioral_prosocial,Embracing,0.26666666666666666,final_state,15
manipulate,behavioral_prosocial,Death,0.26666666666666666,final_state,15
manipulate,behavioral_prosocial,UnilateralGiving,0.2,final_state,15
manipulate,behavioral_prosocial,Testifying,0.2,final_state,15
manipulate,behavioral_prosocial,Concealing,0.2,final_state,15
manipulate,behavioral_prosocial,Answering,0.2,final_state,15
manipulate,behavioral_prosocial,ValencePositive_HumanAgent,0.2,final_state,15
manipulate,behavioral_prosocial,NonDeceptiveAlignment,0.13333333333333333,final_state,15
manipulate,behavioral_prosocial,ValenceNegative_HumanAgent,0.13333333333333333,final_state,15
manipulate,behavioral_prosocial,ArousalLow_HumanAgent,0.13333333333333333,final_state,15
manipulate,behavioral_prosocial,OpennessHigh_HumanAgent,0.13333333333333333,final_state,15
manipulate,behavioral_prosocial,Raping,0.06666666666666667,final_state,15
manipulate,behavioral_prosocial,Robbing,0.06666666666666667,final_state,15
manipulate,behavioral_prosocial,ClosingEyes,0.06666666666666667,final_state,15
manipulate,behavioral_prosocial,SocialOrientationPositive_HumanAgent,0.06666666666666667,final_state,15
manipulate,behavioral_antisocial,Deception,20.2,all_timesteps,15
manipulate,behavioral_antisocial,Concealing,14.4,all_timesteps,15
manipulate,behavioral_antisocial,Hate,11.8,all_timesteps,15
manipulate,behavioral_antisocial,EmotionalState,8.866666666666667,all_timesteps,15
manipulate,behavioral_antisocial,Robbing,7.933333333333334,all_timesteps,15
manipulate,behavioral_antisocial,ClosingContract,7.733333333333333,all_timesteps,15
manipulate,behavioral_antisocial,Deciding,7.066666666666666,all_timesteps,15
manipulate,behavioral_antisocial,HumanAgentPsychology,5.866666666666666,all_timesteps,15
manipulate,behavioral_antisocial,ValencePositive_HumanAgent,5.8,all_timesteps,15
manipulate,behavioral_antisocial,Ordering,5.133333333333334,all_timesteps,15
manipulate,behavioral_antisocial,ValenceNegative_HumanAgent,5.133333333333334,all_timesteps,15
manipulate,behavioral_antisocial,Committing,4.6,all_timesteps,15
manipulate,behavioral_antisocial,Embracing,3.4,all_timesteps,15
manipulate,behavioral_antisocial,UnilateralGiving,3.4,all_timesteps,15
manipulate,behavioral_antisocial,Betting,3.3333333333333335,all_timesteps,15
manipulate,behavioral_antisocial,Death,2.8666666666666667,all_timesteps,15
manipulate,behavioral_antisocial,NonDeceptiveAlignment,2.8,all_timesteps,15
manipulate,behavioral_antisocial,Offering,2.6666666666666665,all_timesteps,15
manipulate,behavioral_antisocial,DominanceHigh_HumanAgent,2.466666666666667,all_timesteps,15
manipulate,behavioral_antisocial,Espionage,2.2666666666666666,all_timesteps,15
manipulate,behavioral_antisocial,Hate,0.6,final_state,15
manipulate,behavioral_antisocial,Deception,0.5333333333333333,final_state,15
manipulate,behavioral_antisocial,Deciding,0.4666666666666667,final_state,15
manipulate,behavioral_antisocial,Concealing,0.3333333333333333,final_state,15
manipulate,behavioral_antisocial,ClosingContract,0.26666666666666666,final_state,15
manipulate,behavioral_antisocial,Robbing,0.26666666666666666,final_state,15
manipulate,behavioral_antisocial,Committing,0.26666666666666666,final_state,15
manipulate,behavioral_antisocial,Death,0.2,final_state,15
manipulate,behavioral_antisocial,Ordering,0.2,final_state,15
manipulate,behavioral_antisocial,EmotionalState,0.2,final_state,15
manipulate,behavioral_antisocial,ValenceNegative_HumanAgent,0.2,final_state,15
manipulate,behavioral_antisocial,Embracing,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,Raping,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,Christian,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,UnilateralGiving,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,Hijacking,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,Espionage,0.13333333333333333,final_state,15
manipulate,behavioral_antisocial,ValencePositive_HumanAgent,0.06666666666666667,final_state,15
manipulate,behavioral_antisocial,ArousalHigh_HumanAgent,0.06666666666666667,final_state,15
manipulate,behavioral_antisocial,ClosingEyes,0.06666666666666667,final_state,15
persuade,definitional,Deception,16.4,all_timesteps,15
persuade,definitional,Ordering,15.2,all_timesteps,15
persuade,definitional,Deciding,11.133333333333333,all_timesteps,15
persuade,definitional,HumanAgentPsychology,9.533333333333333,all_timesteps,15
persuade,definitional,Waving,8.6,all_timesteps,15
persuade,definitional,EmotionalState,7.8,all_timesteps,15
persuade,definitional,UnilateralGiving,7.466666666666667,all_timesteps,15
persuade,definitional,Answering,6.866666666666666,all_timesteps,15
persuade,definitional,Apologizing,6.133333333333334,all_timesteps,15
persuade,definitional,Espionage,5.8,all_timesteps,15
persuade,definitional,Threatening,5.6,all_timesteps,15
persuade,definitional,Testifying,4.933333333333334,all_timesteps,15
persuade,definitional,Offering,4.0,all_timesteps,15
persuade,definitional,ValencePositive_HumanAgent,4.0,all_timesteps,15
persuade,definitional,ArousalHigh_HumanAgent,3.6666666666666665,all_timesteps,15
persuade,definitional,Concealing,3.466666666666667,all_timesteps,15
persuade,definitional,SocialOrientationPositive_HumanAgent,3.1333333333333333,all_timesteps,15
persuade,definitional,TakingIll,2.3333333333333335,all_timesteps,15
persuade,definitional,ArousalLow_HumanAgent,2.0,all_timesteps,15
persuade,definitional,Suicide,1.7333333333333334,all_timesteps,15
persuade,definitional,Ordering,0.6,final_state,15
persuade,definitional,Deciding,0.6,final_state,15
persuade,definitional,Deception,0.4,final_state,15
persuade,definitional,Answering,0.3333333333333333,final_state,15
persuade,definitional,Waving,0.3333333333333333,final_state,15
persuade,definitional,EmotionalState,0.3333333333333333,final_state,15
persuade,definitional,Hate,0.26666666666666666,final_state,15
persuade,definitional,UnilateralGiving,0.2,final_state,15
persuade,definitional,Apologizing,0.2,final_state,15
persuade,definitional,HumanAgentPsychology,0.2,final_state,15
persuade,definitional,Espionage,0.13333333333333333,final_state,15
persuade,definitional,Christian,0.13333333333333333,final_state,15
persuade,definitional,Threatening,0.13333333333333333,final_state,15
persuade,definitional,ClosingEyes,0.13333333333333333,final_state,15
persuade,definitional,Suicide,0.13333333333333333,final_state,15
persuade,definitional,Testifying,0.13333333333333333,final_state,15
persuade,definitional,Offering,0.13333333333333333,final_state,15
persuade,definitional,Regretting,0.06666666666666667,final_state,15
persuade,definitional,Bequeathing,0.06666666666666667,final_state,15
persuade,definitional,Divorcing,0.06666666666666667,final_state,15
persuade,behavioral_neutral,Deception,21.6,all_timesteps,15
persuade,behavioral_neutral,Answering,14.333333333333334,all_timesteps,15
persuade,behavioral_neutral,HumanAgentPsychology,10.533333333333333,all_timesteps,15
persuade,behavioral_neutral,Deciding,10.266666666666667,all_timesteps,15
persuade,behavioral_neutral,UnilateralGiving,10.133333333333333,all_timesteps,15
persuade,behavioral_neutral,Ordering,10.0,all_timesteps,15
persuade,behavioral_neutral,EmotionalState,9.4,all_timesteps,15
persuade,behavioral_neutral,ClosingContract,6.733333333333333,all_timesteps,15
persuade,behavioral_neutral,Hate,6.466666666666667,all_timesteps,15
persuade,behavioral_neutral,Embracing,4.8,all_timesteps,15
persuade,behavioral_neutral,Threatening,4.666666666666667,all_timesteps,15
persuade,behavioral_neutral,Espionage,3.8,all_timesteps,15
persuade,behavioral_neutral,Waving,3.8,all_timesteps,15
persuade,behavioral_neutral,Offering,3.1333333333333333,all_timesteps,15
persuade,behavioral_neutral,Testifying,3.0,all_timesteps,15
persuade,behavioral_neutral,Apologizing,2.8,all_timesteps,15
persuade,behavioral_neutral,Committing,2.0,all_timesteps,15
persuade,behavioral_neutral,Concealing,1.6666666666666667,all_timesteps,15
persuade,behavioral_neutral,Christian,1.6,all_timesteps,15
persuade,behavioral_neutral,ValencePositive_HumanAgent,1.5333333333333334,all_timesteps,15
persuade,behavioral_neutral,Answering,0.6,final_state,15
persuade,behavioral_neutral,Deception,0.6,final_state,15
persuade,behavioral_neutral,Hate,0.4,final_state,15
persuade,behavioral_neutral,Ordering,0.3333333333333333,final_state,15
persuade,behavioral_neutral,HumanAgentPsychology,0.3333333333333333,final_state,15
persuade,behavioral_neutral,Deciding,0.26666666666666666,final_state,15
persuade,behavioral_neutral,EmotionalState,0.26666666666666666,final_state,15
persuade,behavioral_neutral,Testifying,0.2,final_state,15
persuade,behavioral_neutral,ClosingContract,0.2,final_state,15
persuade,behavioral_neutral,Waving,0.2,final_state,15
persuade,behavioral_neutral,Suicide,0.2,final_state,15
persuade,behavioral_neutral,Threatening,0.13333333333333333,final_state,15
persuade,behavioral_neutral,Apologizing,0.13333333333333333,final_state,15
persuade,behavioral_neutral,PlacingUnderArrest,0.13333333333333333,final_state,15
persuade,behavioral_neutral,UnilateralGiving,0.13333333333333333,final_state,15
persuade,behavioral_neutral,Concealing,0.13333333333333333,final_state,15
persuade,behavioral_neutral,Espionage,0.13333333333333333,final_state,15
persuade,behavioral_neutral,Christian,0.06666666666666667,final_state,15
persuade,behavioral_neutral,Robbing,0.06666666666666667,final_state,15
persuade,behavioral_neutral,ClosingEyes,0.06666666666666667,final_state,15
persuade,behavioral_prosocial,Deception,23.6,all_timesteps,15
persuade,behavioral_prosocial,UnilateralGiving,16.133333333333333,all_timesteps,15
persuade,behavioral_prosocial,NonDeceptiveAlignment,8.8,all_timesteps,15
persuade,behavioral_prosocial,Offering,8.4,all_timesteps,15
persuade,behavioral_prosocial,Answering,8.2,all_timesteps,15
persuade,behavioral_prosocial,Ordering,7.8,all_timesteps,15
persuade,behavioral_prosocial,ClosingContract,7.0,all_timesteps,15
persuade,behavioral_prosocial,HumanAgentPsychology,6.666666666666667,all_timesteps,15
persuade,behavioral_prosocial,EmotionalState,6.466666666666667,all_timesteps,15
persuade,behavioral_prosocial,OpennessHigh_HumanAgent,5.533333333333333,all_timesteps,15
persuade,behavioral_prosocial,Committing,5.2,all_timesteps,15
